shotnumber,date,time,sourceLat,sourceLon,shipLat,shipLon,waterDepth,sciTag
6493,2022-05-30,19:45:22.703012,16.225731,-100.362845,16.225098,-100.360813,4316.3,MGL22040065
6494,2022-05-30,19:47:22.507013,16.224734,-100.360234,16.224132,-100.358191,4338.2,MGL22040065
6495,2022-05-30,19:49:20.241010,16.223754,-100.357617,16.223165,-100.355569,4329.7,MGL22040065
6496,2022-05-30,19:51:18.188015,16.222782,-100.355,16.222165,-100.352961,4357.4,MGL22040065
6497,2022-05-30,19:53:14.715017,16.221771,-100.352396,16.221161,-100.350354,4372.7,MGL22040065
6498,2022-05-30,19:55:11.229012,16.220784,-100.349778,16.220199,-100.347732,4378.3,MGL22040065
6499,2022-05-30,19:57:09.624011,16.219831,-100.347153,16.219216,-100.345117,4366.6,MGL22040065
6500,2022-05-30,19:59:11.090015,16.21883,-100.344546,16.218241,-100.342499,4355.9,MGL22040065
6501,2022-05-30,20:01:13.613011,16.217838,-100.341939,16.217212,-100.339902,4350.4,MGL22040065
6502,2022-05-30,20:03:15.218015,16.216804,-100.339339,16.21623,-100.337287,4350.9,MGL22040065
6503,2022-05-30,20:05:13.818011,16.215856,-100.336711,16.215277,-100.33466,4374.9,MGL22040065
6504,2022-05-30,20:07:14.077014,16.214868,-100.3341,16.214272,-100.332054,4383.4,MGL22040065
6505,2022-05-30,20:09:13.630009,16.213874,-100.331484,16.213296,-100.329438,4380.9,MGL22040065
6506,2022-05-30,20:11:17.797011,16.21288,-100.328876,16.212305,-100.326825,4349.8,MGL22040065
6507,2022-05-30,20:13:19.826011,16.21192,-100.326254,16.211305,-100.324215,4310.1,MGL22040065
6508,2022-05-30,20:15:22.599011,16.210882,-100.323656,16.210317,-100.321602,4347.9,MGL22040065
6509,2022-05-30,20:17:23.995016,16.209913,-100.321036,16.209356,-100.318979,4352.7,MGL22040065
6510,2022-05-30,20:19:29.365998,16.208938,-100.318422,16.208363,-100.316369,4351.2,MGL22040065
6511,2022-05-30,20:21:36.054015,16.20793,-100.315818,16.20736,-100.313763,4333.2,MGL22040065
6512,2022-05-30,20:23:41.496012,16.206953,-100.313198,16.206374,-100.311148,4369.3,MGL22040065
6513,2022-05-30,20:25:44.968012,16.205969,-100.310582,16.205412,-100.308525,4332.6,MGL22040065
6514,2022-05-30,20:27:48.195010,16.205011,-100.307961,16.204435,-100.305908,4336.6,MGL22040065
6515,2022-05-30,20:29:55.954014,16.203997,-100.305361,16.203397,-100.303316,4351.9,MGL22040065
6516,2022-05-30,20:32:02.555015,16.203,-100.302746,16.202439,-100.30069,4354.7,MGL22040065
6517,2022-05-30,20:34:05.025013,16.202028,-100.300129,16.201472,-100.298069,4353.3,MGL22040065
6518,2022-05-30,20:36:04.362013,16.201048,-100.297516,16.200465,-100.295465,4341.6,MGL22040065
6519,2022-05-30,20:38:04.797021,16.200032,-100.294915,16.199445,-100.292865,4353.8,MGL22040065
6520,2022-05-30,20:40:07.574016,16.19901,-100.29231,16.198473,-100.290247,4375.8,MGL22040065
6521,2022-05-30,20:42:20.350013,16.198054,-100.28968,16.197527,-100.287614,4387.1,MGL22040065
6522,2022-05-30,20:44:22.103011,16.197081,-100.287067,16.196512,-100.285014,4401.4,MGL22040065
6523,2022-05-30,20:46:22.571011,16.196095,-100.284452,16.19554,-100.282395,4406.9,MGL22040065
6524,2022-05-30,20:48:23.774012,16.195141,-100.281829,16.194553,-100.279782,4405.5,MGL22040065
6525,2022-05-30,20:50:24.005012,16.194142,-100.27922,16.193554,-100.277173,4406.8,MGL22040065
6526,2022-05-30,20:52:24.507010,16.193182,-100.276599,16.192587,-100.274552,4393.8,MGL22040065
6527,2022-05-30,20:54:26.083039,16.192191,-100.27399,16.191575,-100.27195,4399.7,MGL22040065
6528,2022-05-30,20:56:27.687010,16.191181,-100.271383,16.190589,-100.269336,4383.3,MGL22040065
6529,2022-05-30,20:58:32.454015,16.190194,-100.268765,16.189623,-100.266714,4382.6,MGL22040065
6530,2022-05-30,21:00:34.930015,16.18921,-100.266156,16.188609,-100.264113,4380.5,MGL22040065
6531,2022-05-30,21:02:38.707011,16.188195,-100.26355,16.187614,-100.261503,4381.9,MGL22040065
6532,2022-05-30,21:04:39.157010,16.187205,-100.260941,16.186643,-100.258884,4356.0,MGL22040065
6533,2022-05-30,21:06:40.857016,16.186226,-100.258322,16.185672,-100.256265,4360.8,MGL22040065
6534,2022-05-30,21:08:42.179011,16.185242,-100.255711,16.184679,-100.253654,4372.5,MGL22040065
6535,2022-05-30,21:10:44.869011,16.184241,-100.253102,16.183672,-100.251049,4375.0,MGL22040065
6536,2022-05-30,21:12:50.404015,16.183261,-100.250489,16.182694,-100.248433,4385.8,MGL22040065
6537,2022-05-30,21:14:52.021001,16.182285,-100.247869,16.181727,-100.245813,4391.5,MGL22040065
6538,2022-05-30,21:16:58.960013,16.181387,-100.245226,16.18075,-100.243195,4389.9,MGL22040065
6539,2022-05-30,21:19:03.425011,16.180375,-100.242623,16.179749,-100.24059,4386.0,MGL22040065
6540,2022-05-30,21:21:09.350016,16.179384,-100.240015,16.178741,-100.237983,4400.9,MGL22040065
6541,2022-05-30,21:23:11.854013,16.178383,-100.237407,16.177755,-100.235371,4400.3,MGL22040065
6542,2022-05-30,21:25:14.611011,16.177381,-100.234798,16.176772,-100.232756,4406.1,MGL22040065
6543,2022-05-30,21:27:17.784014,16.176394,-100.232184,16.175795,-100.230139,4411.3,MGL22040065
6544,2022-05-30,21:29:22.034012,16.175391,-100.229577,16.174787,-100.227535,4390.8,MGL22040065
6545,2022-05-30,21:31:26.809030,16.174403,-100.22696,16.173814,-100.224915,4383.6,MGL22040065
6546,2022-05-30,21:33:30.221012,16.173419,-100.224352,16.172814,-100.222308,4398.5,MGL22040065
6547,2022-05-30,21:35:32.311013,16.172435,-100.221734,16.171844,-100.219689,4413.6,MGL22040065
6548,2022-05-30,21:37:33.331011,16.17148,-100.219113,16.170871,-100.21707,4410.8,MGL22040065
6549,2022-05-30,21:39:37.783011,16.1705,-100.216498,16.169854,-100.214469,4417.3,MGL22040065
6550,2022-05-30,21:41:38.989010,16.169485,-100.213893,16.168856,-100.211862,4419.7,MGL22040065
6551,2022-05-30,21:43:38.746006,16.168539,-100.211266,16.167912,-100.209232,4413.1,MGL22040065
6552,2022-05-30,21:45:36.686011,16.167565,-100.208648,16.166928,-100.206618,4421.1,MGL22040065
6553,2022-05-30,21:47:33.625016,16.166593,-100.206033,16.16592,-100.204014,4417.8,MGL22040065
6554,2022-05-30,21:49:29.826016,16.165581,-100.203429,16.16493,-100.201403,4397.6,MGL22040065
6555,2022-05-30,21:51:26.804000,16.164603,-100.200813,16.163965,-100.19878,4397.5,MGL22040065
6556,2022-05-30,21:53:23.617011,16.16364,-100.198194,16.162942,-100.196183,4387.1,MGL22040065
6557,2022-05-30,21:55:21.389016,16.16263,-100.195586,16.161966,-100.193566,4306.7,MGL22040065
6558,2022-05-30,21:57:19.302011,16.161648,-100.192975,16.160992,-100.190949,4304.5,MGL22040065
6559,2022-05-30,21:59:19.440006,16.16069,-100.19035,16.160017,-100.188331,4289.2,MGL22040065
6560,2022-05-30,22:01:21.907010,16.159691,-100.187742,16.158986,-100.185736,4278.4,MGL22040065
6561,2022-05-30,22:03:23.721010,16.158695,-100.185134,16.158011,-100.183118,4278.3,MGL22040065
6562,2022-05-30,22:05:22.677012,16.157724,-100.182515,16.157031,-100.180503,4384.0,MGL22040065
6563,2022-05-30,22:07:23.245014,16.156697,-100.179916,16.156023,-100.177898,4319.8,MGL22040065
6564,2022-05-30,22:09:24.536015,16.155701,-100.177307,16.155033,-100.175287,4328.2,MGL22040065
6565,2022-05-30,22:11:23.448013,16.154692,-100.174703,16.154038,-100.172678,4289.8,MGL22040065
6566,2022-05-30,22:13:20.901012,16.153704,-100.172091,16.153065,-100.17006,4271.6,MGL22040065
6567,2022-05-30,22:15:19.303011,16.152725,-100.169472,16.152088,-100.167444,4253.7,MGL22040065
6568,2022-05-30,22:17:19.424010,16.15177,-100.166847,16.151098,-100.164833,4250.1,MGL22040065
6569,2022-05-30,22:19:20.900015,16.150753,-100.16425,16.15009,-100.162229,4262.9,MGL22040065
6570,2022-05-30,22:21:20.847011,16.149784,-100.161629,16.149145,-100.159599,4312.2,MGL22040065
6571,2022-05-30,22:23:20.002016,16.148833,-100.159005,16.148153,-100.156989,4310.8,MGL22040065
6572,2022-05-30,22:25:22.988010,16.147833,-100.156398,16.147139,-100.154386,4309.6,MGL22040065
6573,2022-05-30,22:27:23.277008,16.146833,-100.15379,16.146145,-100.151778,4317.6,MGL22040065
6574,2022-05-30,22:29:22.144011,16.145841,-100.151182,16.145163,-100.149163,4315.5,MGL22040065
6575,2022-05-30,22:31:20.931011,16.144856,-100.148567,16.144182,-100.146548,4304.0,MGL22040065
6576,2022-05-30,22:33:20.524014,16.143846,-100.145962,16.143173,-100.143946,4292.8,MGL22040065
6577,2022-05-30,22:35:20.700014,16.142864,-100.143349,16.142205,-100.141325,4295.5,MGL22040065
6578,2022-05-30,22:37:16.677013,16.141872,-100.140736,16.141203,-100.138717,4278.3,MGL22040065
6579,2022-05-30,22:39:11.376014,16.140848,-100.138141,16.140192,-100.136116,4274.7,MGL22040065
6580,2022-05-30,22:41:06.690012,16.139859,-100.135528,16.13922,-100.133498,4280.2,MGL22040065
6581,2022-05-30,22:43:03.134010,16.138867,-100.132917,16.138243,-100.130882,4273.4,MGL22040065
6582,2022-05-30,22:44:58.321998,16.137904,-100.130297,16.137262,-100.128268,4259.5,MGL22040065
6583,2022-05-30,22:46:54.915013,16.136922,-100.127681,16.136275,-100.125654,4236.5,MGL22040065
6584,2022-05-30,22:48:48.261011,16.135916,-100.125079,16.13526,-100.123053,4261.0,MGL22040065
6585,2022-05-30,22:50:46.178011,16.134894,-100.122477,16.134273,-100.120441,4250.0,MGL22040065
6586,2022-05-30,22:52:46.302010,16.13391,-100.119862,16.133284,-100.11783,4284.7,MGL22040065
6587,2022-05-30,22:54:42.937011,16.132939,-100.117245,16.132332,-100.115204,4321.8,MGL22040065
6588,2022-05-30,22:56:38.995012,16.131975,-100.114624,16.131337,-100.112594,4338.0,MGL22040065
6589,2022-05-30,22:58:36.526011,16.130978,-100.112017,16.130332,-100.109989,4344.5,MGL22040065
6590,2022-05-30,23:00:35.174014,16.129967,-100.109415,16.129328,-100.107385,4330.2,MGL22040065
6591,2022-05-30,23:02:35.815014,16.128976,-100.106801,16.128345,-100.10477,4330.5,MGL22040065
6592,2022-05-30,23:04:35.276011,16.127998,-100.104188,16.127359,-100.102159,4352.5,MGL22040065
6593,2022-05-30,23:06:35.816011,16.127039,-100.101564,16.1264,-100.099535,4385.3,MGL22040065
6594,2022-05-30,23:08:35.871017,16.126029,-100.098965,16.125372,-100.096938,4391.9,MGL22040065
6595,2022-05-30,23:10:33.365010,16.125026,-100.096359,16.12438,-100.094328,4387.8,MGL22040065
6596,2022-05-30,23:12:30.516007,16.124023,-100.093749,16.123401,-100.091713,4408.4,MGL22040065
6597,2022-05-30,23:14:32.745013,16.123046,-100.091132,16.122409,-100.089103,4427.9,MGL22040065
6598,2022-05-30,23:16:37.763004,16.122049,-100.088523,16.121441,-100.086483,4424.0,MGL22040065
6599,2022-05-30,23:18:38.792011,16.121076,-100.085908,16.120432,-100.083882,4422.4,MGL22040065
6600,2022-05-30,23:20:40.820013,16.120075,-100.083301,16.119449,-100.081267,4425.8,MGL22040065
6601,2022-05-30,23:22:42.070011,16.119116,-100.08068,16.118463,-100.078655,4446.5,MGL22040065
6602,2022-05-30,23:24:42.855013,16.118118,-100.078071,16.117474,-100.076043,4411.7,MGL22040065
6603,2022-05-30,23:26:42.262011,16.117136,-100.075456,16.116502,-100.073424,4410.5,MGL22040065
6604,2022-05-30,23:28:41.961015,16.116156,-100.072846,16.1155,-100.070821,4398.7,MGL22040065
6605,2022-05-30,23:30:42.659016,16.115157,-100.070237,16.114493,-100.068216,4388.1,MGL22040065
6606,2022-05-30,23:32:42.842017,16.114162,-100.067628,16.11352,-100.065598,4353.5,MGL22040065
6607,2022-05-30,23:34:39.390013,16.113168,-100.065019,16.112514,-100.062994,4364.1,MGL22040065
6608,2022-05-30,23:36:39.341011,16.112184,-100.062405,16.111525,-100.060384,4374.5,MGL22040065
6609,2022-05-30,23:38:38.607013,16.111184,-100.059797,16.11054,-100.05777,4361.6,MGL22040065
6610,2022-05-30,23:40:39.112010,16.110237,-100.05717,16.109588,-100.055144,4370.8,MGL22040065
6611,2022-05-30,23:42:38.441010,16.109242,-100.054564,16.108553,-100.052551,4372.9,MGL22040065
6612,2022-05-30,23:44:38.894011,16.108228,-100.051962,16.107563,-100.049941,4382.4,MGL22040065
6613,2022-05-30,23:46:38.742009,16.107233,-100.049352,16.106587,-100.047324,4387.3,MGL22040065
6614,2022-05-30,23:48:39.032016,16.106247,-100.04674,16.105592,-100.044715,4383.6,MGL22040065
6615,2022-05-30,23:50:36.141011,16.105265,-100.044128,16.104615,-100.0421,4386.8,MGL22040065
6616,2022-05-30,23:52:34.084016,16.104271,-100.041519,16.103611,-100.039494,4378.2,MGL22040065
6617,2022-05-30,23:54:32.303010,16.103283,-100.038907,16.102619,-100.036885,4381.4,MGL22040065
6618,2022-05-30,23:56:31.603010,16.102292,-100.036297,16.101643,-100.034269,4377.3,MGL22040065
6619,2022-05-30,23:58:30.934012,16.101347,-100.033665,16.100672,-100.03165,4389.3,MGL22040065
6620,2022-05-31,00:00:34.624011,16.100344,-100.031064,16.099665,-100.029046,4381.2,MGL22040065
6621,2022-05-31,00:02:35.101011,16.099353,-100.028454,16.098673,-100.026436,4375.9,MGL22040065
6622,2022-05-31,00:04:35.478011,16.098366,-100.025842,16.097684,-100.023826,4381.2,MGL22040065
6623,2022-05-31,00:06:35.572017,16.097367,-100.023235,16.096666,-100.021226,4390.4,MGL22040065
6624,2022-05-31,00:08:36.398010,16.096384,-100.02062,16.095723,-100.018597,4398.5,MGL22040065
6625,2022-05-31,00:10:38.551016,16.095393,-100.018013,16.094686,-100.016006,4393.8,MGL22040065
6626,2022-05-31,00:12:44.993015,16.094407,-100.015399,16.093728,-100.013381,4402.8,MGL22040065
6627,2022-05-31,00:14:45.084013,16.093432,-100.012782,16.092735,-100.010772,4388.2,MGL22040065
6628,2022-05-31,00:16:47.764011,16.092421,-100.010181,16.09172,-100.008172,4411.7,MGL22040065
6629,2022-05-31,00:18:47.838011,16.091412,-100.007578,16.090739,-100.005559,4399.2,MGL22040065
6630,2022-05-31,00:20:48.470013,16.090436,-100.004962,16.089767,-100.002941,4388.1,MGL22040065
6631,2022-05-31,00:22:51.759015,16.08946,-100.002345,16.088775,-100.00033,4394.8,MGL22040065
6632,2022-05-31,00:24:55.067018,16.088502,-99.999723,16.087786,-99.997721,4396.1,MGL22040065
6633,2022-05-31,00:26:57.876010,16.087522,-99.997112,16.086794,-99.995112,4387.5,MGL22040065
6634,2022-05-31,00:29:02.073011,16.086514,-99.994506,16.085816,-99.992496,4400.1,MGL22040065
6635,2022-05-31,00:31:05.473010,16.085549,-99.991884,16.084815,-99.989889,4389.1,MGL22040065
6636,2022-05-31,00:33:09.234009,16.084561,-99.989274,16.083813,-99.987284,4366.9,MGL22040065
6637,2022-05-31,00:35:13.812011,16.083522,-99.986682,16.082799,-99.984683,4368.5,MGL22040065
6638,2022-05-31,00:37:19.426015,16.082542,-99.984068,16.081855,-99.982054,4363.0,MGL22040065
6639,2022-05-31,00:39:24.723012,16.081603,-99.981439,16.080866,-99.979444,4372.9,MGL22040065
6640,2022-05-31,00:41:29.562010,16.080563,-99.978857,16.079835,-99.976851,4377.1,MGL22040065
6641,2022-05-31,00:43:34.318011,16.079597,-99.976236,16.078886,-99.974222,4363.2,MGL22040065
6642,2022-05-31,00:45:37.944010,16.078624,-99.973621,16.077876,-99.971621,4348.7,MGL22040065
6643,2022-05-31,00:47:42.081012,16.077615,-99.971015,16.076891,-99.969009,4359.7,MGL22040065
6644,2022-05-31,00:49:47.106998,16.076638,-99.9684,16.075888,-99.966404,4345.6,MGL22040065
6645,2022-05-31,00:51:54.808011,16.075604,-99.965808,16.074885,-99.963798,4339.6,MGL22040065
6646,2022-05-31,00:54:00.867013,16.074619,-99.96319,16.073922,-99.961177,4325.2,MGL22040065
6647,2022-05-31,00:56:06.837014,16.073638,-99.960576,16.072903,-99.958579,4325.8,MGL22040065
6648,2022-05-31,00:58:13.397014,16.072608,-99.957981,16.071901,-99.955974,4329.5,MGL22040065
6649,2022-05-31,01:00:18.706014,16.071624,-99.955364,16.07096,-99.953343,4318.7,MGL22040065
6650,2022-05-31,01:02:24.202010,16.07065,-99.952747,16.06995,-99.950741,4298.9,MGL22040065
6651,2022-05-31,01:04:28.211016,16.069638,-99.950147,16.068942,-99.948139,4303.7,MGL22040065
6652,2022-05-31,01:06:31.648010,16.068657,-99.947531,16.067965,-99.945523,4289.5,MGL22040065
6653,2022-05-31,01:08:34.372036,16.067686,-99.944916,16.066971,-99.942914,4310.7,MGL22040065
6654,2022-05-31,01:10:37.550016,16.066703,-99.942303,16.065996,-99.940299,4306.5,MGL22040065
6655,2022-05-31,01:12:43.535013,16.065731,-99.939685,16.06501,-99.937686,4307.7,MGL22040065
6656,2022-05-31,01:14:47.290011,16.064711,-99.937088,16.063991,-99.935088,4297.5,MGL22040065
6657,2022-05-31,01:16:50.484012,16.063734,-99.934472,16.063008,-99.932475,4312.1,MGL22040065
6658,2022-05-31,01:18:52.897010,16.062722,-99.931872,16.062025,-99.929862,4312.9,MGL22040065
6659,2022-05-31,01:20:56.409014,16.061731,-99.929262,16.061004,-99.927264,4310.5,MGL22040065
6660,2022-05-31,01:23:00.271010,16.060742,-99.926651,16.060046,-99.924642,4303.7,MGL22040065
6661,2022-05-31,01:25:03.791017,16.05977,-99.924036,16.059055,-99.922033,4292.7,MGL22040065
6662,2022-05-31,01:27:08.123013,16.058762,-99.921431,16.058043,-99.919432,4283.3,MGL22040065
6663,2022-05-31,01:29:12.131010,16.057788,-99.918815,16.057083,-99.916809,4273.2,MGL22040065
6664,2022-05-31,01:31:14.328015,16.056794,-99.916206,16.056074,-99.914207,4266.3,MGL22040065
6665,2022-05-31,01:33:17.969018,16.055808,-99.913596,16.055063,-99.911605,4263.5,MGL22040065
6666,2022-05-31,01:35:21.599010,16.054789,-99.910997,16.054081,-99.908992,4266.4,MGL22040065
6667,2022-05-31,01:37:25.620011,16.053824,-99.908377,16.053113,-99.906373,4280.6,MGL22040065
6668,2022-05-31,01:39:29.205006,16.052838,-99.905765,16.052116,-99.903766,4380.4,MGL22040065
6669,2022-05-31,01:41:32.423011,16.051862,-99.903151,16.05112,-99.901159,4309.8,MGL22040065
6670,2022-05-31,01:43:36.569016,16.050859,-99.900545,16.050109,-99.898557,4309.1,MGL22040065
6671,2022-05-31,01:45:39.096005,16.049874,-99.897933,16.049138,-99.89594,4308.3,MGL22040065
6672,2022-05-31,01:47:40.344011,16.048882,-99.895325,16.048136,-99.893335,4304.3,MGL22040065
6673,2022-05-31,01:49:43.121010,16.047898,-99.892709,16.047169,-99.890715,4306.5,MGL22040065
6674,2022-05-31,01:51:45.933011,16.046916,-99.890098,16.046154,-99.888115,4301.5,MGL22040065
6675,2022-05-31,01:53:47.930016,16.045938,-99.887484,16.045172,-99.885502,4299.2,MGL22040065
6676,2022-05-31,01:55:48.839015,16.044907,-99.884892,16.044151,-99.882906,4298.7,MGL22040065
6677,2022-05-31,01:57:49.903010,16.043915,-99.882283,16.043188,-99.880284,4289.2,MGL22040065
6678,2022-05-31,01:59:50.198014,16.042939,-99.879666,16.042214,-99.877668,4300.9,MGL22040065
6679,2022-05-31,02:01:52.403016,16.041987,-99.877041,16.041202,-99.875067,4297.1,MGL22040065
6680,2022-05-31,02:03:51.867014,16.040953,-99.874449,16.040185,-99.872468,4283.5,MGL22040065
6681,2022-05-31,02:05:51.451011,16.039934,-99.871851,16.039209,-99.869853,4284.5,MGL22040065
6682,2022-05-31,02:07:53.831011,16.039002,-99.869217,16.038257,-99.867227,4279.6,MGL22040065
6683,2022-05-31,02:09:55.447016,16.037997,-99.866615,16.037218,-99.864638,4272.6,MGL22040065
6684,2022-05-31,02:11:59.194010,16.036954,-99.864025,16.036214,-99.862034,4269.6,MGL22040065
6685,2022-05-31,02:14:01.859011,16.035982,-99.861409,16.035261,-99.859408,4270.5,MGL22040065
6686,2022-05-31,02:16:03.134012,16.034999,-99.858796,16.034263,-99.856802,4268.4,MGL22040065
6687,2022-05-31,02:18:04.917012,16.034021,-99.856183,16.033258,-99.854199,4282.1,MGL22040065
6688,2022-05-31,02:20:05.242014,16.032995,-99.853588,16.032264,-99.85159,4289.3,MGL22040065
6689,2022-05-31,02:22:05.643012,16.032009,-99.850975,16.03129,-99.848975,4326.6,MGL22040065
6690,2022-05-31,02:24:05.979011,16.031044,-99.848356,16.030293,-99.846368,4310.0,MGL22040065
6691,2022-05-31,02:26:07.117014,16.030031,-99.845757,16.029277,-99.843768,4316.1,MGL22040065
6692,2022-05-31,02:28:10.585015,16.029032,-99.843153,16.028317,-99.841147,4310.2,MGL22040065
6693,2022-05-31,02:30:14.352015,16.02807,-99.840533,16.027317,-99.838542,4319.5,MGL22040065
6694,2022-05-31,02:32:17.721013,16.027093,-99.837919,16.026338,-99.835927,4311.8,MGL22040065
6695,2022-05-31,02:34:19.498011,16.026081,-99.835319,16.025323,-99.833328,4306.6,MGL22040065
6696,2022-05-31,02:36:23.549017,16.025061,-99.832719,16.024308,-99.830728,4315.5,MGL22040065
6697,2022-05-31,02:38:25.169011,16.024075,-99.830105,16.023325,-99.828116,4329.7,MGL22040065
6698,2022-05-31,02:40:26.263999,16.023088,-99.827496,16.02235,-99.825501,4323.1,MGL22040065
6699,2022-05-31,02:42:28.318014,16.022099,-99.824883,16.021366,-99.822888,4325.9,MGL22040065
6700,2022-05-31,02:44:30.795010,16.021135,-99.822262,16.020358,-99.820286,4320.4,MGL22040065
6701,2022-05-31,02:46:31.505014,16.020101,-99.81967,16.019347,-99.817685,4297.6,MGL22040065
6702,2022-05-31,02:48:33.172012,16.019097,-99.817068,16.018367,-99.815072,4240.2,MGL22040065
6703,2022-05-31,02:50:35.213015,16.018123,-99.81445,16.017395,-99.812454,4201.0,MGL22040065
6704,2022-05-31,02:52:36.297013,16.017127,-99.811842,16.0164,-99.809847,4191.2,MGL22040065
6705,2022-05-31,02:54:36.881016,16.016173,-99.809218,16.015421,-99.807233,4201.1,MGL22040065
6706,2022-05-31,02:56:38.721011,16.015172,-99.806613,16.014408,-99.804633,4225.2,MGL22040065
6707,2022-05-31,02:58:40.339010,16.014175,-99.804009,16.013402,-99.80203,4237.3,MGL22040065
6708,2022-05-31,03:00:41.456013,16.013162,-99.801407,16.012415,-99.799418,4267.9,MGL22040065
6709,2022-05-31,03:02:41.284010,16.012173,-99.798798,16.011437,-99.796805,4278.8,MGL22040065
6710,2022-05-31,03:04:39.119016,16.011196,-99.796183,16.010438,-99.7942,4282.8,MGL22040065
6711,2022-05-31,03:06:36.057014,16.010212,-99.793572,16.009457,-99.791587,4269.1,MGL22040065
6712,2022-05-31,03:08:34.564013,16.009233,-99.790956,16.008452,-99.788983,4265.2,MGL22040065
6713,2022-05-31,03:10:33.806019,16.008217,-99.788359,16.007437,-99.786383,4260.4,MGL22040065
6714,2022-05-31,03:12:32.917010,16.007205,-99.785759,16.006461,-99.783769,4293.5,MGL22040065
6715,2022-05-31,03:14:30.706011,16.006223,-99.783146,16.005467,-99.781161,4315.0,MGL22040065
6716,2022-05-31,03:16:28.656010,16.005233,-99.780538,16.00448,-99.77855,4349.0,MGL22040065
6717,2022-05-31,03:18:25.075016,16.004231,-99.777929,16.003478,-99.775946,4349.8,MGL22040065
6718,2022-05-31,03:20:20.306009,16.003201,-99.775336,16.002479,-99.773341,4370.4,MGL22040065
6719,2022-05-31,03:22:15.504015,16.002212,-99.77273,16.001495,-99.770729,4374.3,MGL22040065
6720,2022-05-31,03:24:11.471027,16.001216,-99.77012,16.000504,-99.768119,4384.8,MGL22040065
6721,2022-05-31,03:26:07.536010,16.000253,-99.767498,15.999531,-99.765503,4378.2,MGL22040065
6722,2022-05-31,03:28:03.340013,15.999296,-99.764873,15.998523,-99.762901,4378.9,MGL22040065
6723,2022-05-31,03:29:59.672016,15.99831,-99.762263,15.997536,-99.760292,4389.8,MGL22040065
6724,2022-05-31,03:31:55.354022,15.997307,-99.759663,15.996536,-99.757687,4377.4,MGL22040065
6725,2022-05-31,03:33:51.118013,15.996289,-99.757066,15.995518,-99.755087,4362.0,MGL22040065
6726,2022-05-31,03:35:46.429014,15.995291,-99.754457,15.994547,-99.752471,4371.5,MGL22040065
6727,2022-05-31,03:37:40.509026,15.994303,-99.751851,15.993548,-99.749865,4378.6,MGL22040065
6728,2022-05-31,03:39:34.838011,15.993312,-99.749247,15.992551,-99.74726,4381.8,MGL22040065
6729,2022-05-31,03:41:28.572015,15.992336,-99.746633,15.991576,-99.744644,4384.9,MGL22040065
6730,2022-05-31,03:43:21.627011,15.991353,-99.744019,15.990575,-99.742038,4385.3,MGL22040065
6731,2022-05-31,03:45:14.550013,15.990339,-99.74142,15.989572,-99.739435,4379.3,MGL22040065
6732,2022-05-31,03:47:06.220016,15.989335,-99.738815,15.988575,-99.736829,4371.9,MGL22040065
6733,2022-05-31,03:48:59.845011,15.988343,-99.736207,15.987603,-99.734212,4368.1,MGL22040065
6734,2022-05-31,03:50:53.979016,15.987362,-99.733596,15.986587,-99.731615,4356.8,MGL22040065
6735,2022-05-31,03:52:48.331011,15.986347,-99.730997,15.985592,-99.729008,4357.2,MGL22040065
6736,2022-05-31,03:54:42.783011,15.985347,-99.728392,15.984595,-99.726401,4364.3,MGL22040065
6737,2022-05-31,03:56:36.510015,15.984345,-99.725788,15.983602,-99.723793,4329.0,MGL22040065
6738,2022-05-31,03:58:31.176028,15.983345,-99.723182,15.982612,-99.721184,4258.7,MGL22040065
6739,2022-05-31,04:00:25.333002,15.982354,-99.720572,15.981628,-99.718573,4230.2,MGL22040065
6740,2022-05-31,04:02:19.748010,15.981363,-99.717964,15.980636,-99.715964,4209.1,MGL22040065
6741,2022-05-31,04:04:12.602009,15.980392,-99.715348,15.979645,-99.713357,4227.3,MGL22040065
6742,2022-05-31,04:06:06.483009,15.979398,-99.71274,15.978634,-99.710756,4202.7,MGL22040065
6743,2022-05-31,04:08:01.276015,15.978397,-99.710137,15.977642,-99.708147,4185.1,MGL22040065
6744,2022-05-31,04:09:55.290011,15.977397,-99.707532,15.976645,-99.705541,4133.6,MGL22040065
6745,2022-05-31,04:11:49.333011,15.976382,-99.70493,15.975644,-99.702936,4170.4,MGL22040065
6746,2022-05-31,04:13:43.192016,15.975402,-99.702317,15.974682,-99.700316,4178.8,MGL22040065
6747,2022-05-31,04:15:36.092013,15.974391,-99.699719,15.973658,-99.697721,4164.2,MGL22040065
6748,2022-05-31,04:17:28.617013,15.973388,-99.697114,15.972664,-99.695114,4154.1,MGL22040065
6749,2022-05-31,04:19:21.834013,15.972402,-99.694503,15.971684,-99.692502,4143.1,MGL22040065
6750,2022-05-31,04:21:16.899015,15.971408,-99.691896,15.970691,-99.689893,4153.8,MGL22040065
6751,2022-05-31,04:23:14.004017,15.9704,-99.689291,15.969683,-99.687291,4148.5,MGL22040065
6752,2022-05-31,04:25:12.253032,15.969419,-99.68668,15.968715,-99.684673,4148.5,MGL22040065
6753,2022-05-31,04:27:09.993016,15.96843,-99.684071,15.967705,-99.682073,4128.2,MGL22040065
6754,2022-05-31,04:29:06.829011,15.96742,-99.68147,15.966704,-99.679469,4142.4,MGL22040065
6755,2022-05-31,04:31:02.606011,15.966444,-99.678855,15.965718,-99.676858,4236.5,MGL22040065
