shotnumber,date,time,sourceLat,sourceLon,shipLat,shipLon,waterDepth,sciTag
0000992,2022-05-17,07:30:06.650012,14.877923,-101.580166,14.877485,-101.582196,3471.5,MGL22040011a
0000993,2022-05-17,07:32:44.583013,14.877251,-101.583821,14.876815,-101.585849,3472.7,MGL22040011a
0000994,2022-05-17,07:35:22.200010,14.876561,-101.587465,14.876183,-101.589509,3603.5,MGL22040011a
0000995,2022-05-17,07:37:55.889011,14.875936,-101.591122,14.875541,-101.593165,3591.1,MGL22040011a
0000996,2022-05-17,07:40:30.448010,14.875324,-101.594786,14.874886,-101.596822,3564.8,MGL22040011a
0000997,2022-05-17,07:43:06.235014,14.874653,-101.598438,14.874230,-101.600478,3554.8,MGL22040011a
0000998,2022-05-17,07:45:41.469015,14.873990,-101.602087,14.873575,-101.604133,3515.8,MGL22040011a
0000999,2022-05-17,07:48:16.724013,14.873298,-101.605734,14.872920,-101.607789,3516.9,MGL22040011a
0001000,2022-05-17,07:50:51.005012,14.872625,-101.609385,14.872263,-101.611444,3634.5,MGL22040011a
0001001,2022-05-17,07:53:24.252016,14.871974,-101.613041,14.871632,-101.615104,3629.6,MGL22040011a
0001002,2022-05-17,07:55:55.817013,14.871355,-101.616702,14.870987,-101.618761,3630.6,MGL22040011a
0001003,2022-05-17,07:58:29.390011,14.870686,-101.620356,14.870325,-101.622415,3612.1,MGL22040011a
0001004,2022-05-17,08:01:03.956015,14.870016,-101.624010,14.869657,-101.626068,3579.7,MGL22040011a
0001005,2022-05-17,08:03:40.204011,14.869355,-101.627662,14.869036,-101.629731,3552.2,MGL22040011a
0001006,2022-05-17,08:06:16.962017,14.868748,-101.631323,14.868380,-101.633385,3508.1,MGL22040011a
0001007,2022-05-17,08:08:58.125012,14.868104,-101.634981,14.867735,-101.637042,3539.7,MGL22040011a
0001008,2022-05-17,08:11:37.554011,14.867454,-101.638637,14.867066,-101.640695,3567.6,MGL22040011a
0001009,2022-05-17,08:14:15.585016,14.866798,-101.642288,14.866411,-101.644351,3563.5,MGL22040011a
0001010,2022-05-17,08:16:52.131022,14.866158,-101.645946,14.865780,-101.648010,3561.1,MGL22040011a
0001011,2022-05-17,08:19:27.831011,14.865494,-101.649600,14.865128,-101.651666,3619.3,MGL22040011a
0001012,2022-05-17,08:22:02.032014,14.864870,-101.653258,14.864492,-101.655325,3602.5,MGL22040011a
0001013,2022-05-17,08:24:35.909010,14.864231,-101.656919,14.863820,-101.658978,3552.3,MGL22040011a
0001014,2022-05-17,08:27:10.860011,14.863584,-101.660577,14.863176,-101.662635,3642.6,MGL22040011a
0001015,2022-05-17,08:29:47.433013,14.862900,-101.664228,14.862511,-101.666288,3642.6,MGL22040011a
0001016,2022-05-17,08:32:27.347000,14.862194,-101.667878,14.861850,-101.669943,3635.9,MGL22040011a
0001017,2022-05-17,08:35:06.878010,14.861550,-101.671534,14.861228,-101.673604,3586.7,MGL22040011a
0001018,2022-05-17,08:37:44.720010,14.860887,-101.675188,14.860579,-101.677259,3594.0,MGL22040011a
0001019,2022-05-17,08:40:19.526011,14.860265,-101.678847,14.859920,-101.680915,3588.3,MGL22040011a
0001020,2022-05-17,08:42:54.282016,14.859604,-101.682502,14.859264,-101.684570,3592.0,MGL22040011a
0001021,2022-05-17,08:45:28.876009,14.858943,-101.686158,14.858609,-101.688226,3596.1,MGL22040011a
0001022,2022-05-17,08:48:08.938011,14.858296,-101.689816,14.857959,-101.691881,3642.9,MGL22040011a
0001023,2022-05-17,08:50:49.423011,14.857629,-101.693470,14.857319,-101.695539,3654.2,MGL22040011a
0001024,2022-05-17,08:53:27.692038,14.856990,-101.697125,14.856660,-101.699193,3604.3,MGL22040011a
0001025,2022-05-17,08:56:03.588012,14.856299,-101.700774,14.855993,-101.702847,3554.7,MGL22040011a
0001026,2022-05-17,08:58:38.699014,14.855680,-101.704437,14.855378,-101.706509,3581.6,MGL22040011a
0001027,2022-05-17,09:01:13.671011,14.855021,-101.708090,14.854688,-101.710158,3586.6,MGL22040011a
0001028,2022-05-17,09:03:51.780016,14.854320,-101.711739,14.854034,-101.713813,3583.2,MGL22040011a
0001029,2022-05-17,09:06:30.827013,14.853691,-101.715399,14.853418,-101.717474,3541.6,MGL22040011a
0001030,2022-05-17,09:09:05.957016,14.853053,-101.719054,14.852743,-101.721128,3505.3,MGL22040011a
0001031,2022-05-17,09:11:40.016000,14.852340,-101.722702,14.852079,-101.724781,3513.4,MGL22040011a
0001032,2022-05-17,09:14:15.666011,14.851700,-101.726359,14.851450,-101.728440,3534.2,MGL22040011a
0001033,2022-05-17,09:16:51.809010,14.851051,-101.730014,14.850793,-101.732094,3544.0,MGL22040011a
0001034,2022-05-17,09:19:26.601014,14.850401,-101.733671,14.850132,-101.735748,3559.3,MGL22040011a
0001035,2022-05-17,09:22:01.787010,14.849729,-101.737325,14.849497,-101.739408,3601.8,MGL22040011a
0001036,2022-05-17,09:24:37.441011,14.849081,-101.740983,14.848826,-101.743060,3613.2,MGL22040011a
0001037,2022-05-17,09:27:15.768014,14.848419,-101.744636,14.848190,-101.746718,3569.8,MGL22040011a
0001038,2022-05-17,09:29:53.746012,14.847824,-101.748300,14.847550,-101.750377,3578.3,MGL22040011a
0001039,2022-05-17,09:32:30.835010,14.847145,-101.751950,14.846867,-101.754026,3606.9,MGL22040011a
0001040,2022-05-17,09:35:06.119009,14.846464,-101.755603,14.846229,-101.757684,3617.6,MGL22040011a
0001041,2022-05-17,09:37:41.559015,14.845844,-101.759263,14.845592,-101.761343,3593.1,MGL22040011a
0001042,2022-05-17,09:40:16.349010,14.845204,-101.762919,14.844913,-101.764993,3580.8,MGL22040011a
0001043,2022-05-17,09:42:53.753015,14.844562,-101.766575,14.844289,-101.768654,3580.9,MGL22040011a
0001044,2022-05-17,09:45:33.885013,14.843922,-101.770234,14.843642,-101.772310,3579.1,MGL22040011a
0001045,2022-05-17,09:48:14.421008,14.843261,-101.773887,14.842967,-101.775963,3566.3,MGL22040011a
0001046,2022-05-17,09:50:51.342013,14.842608,-101.777543,14.842320,-101.779619,3578.1,MGL22040011a
0001047,2022-05-17,09:53:27.596014,14.841972,-101.781201,14.841674,-101.783276,3580.1,MGL22040011a
0001048,2022-05-17,09:56:03.463012,14.841320,-101.784855,14.841014,-101.786929,3570.2,MGL22040011a
0001049,2022-05-17,09:58:39.365012,14.840665,-101.788512,14.840372,-101.790587,3551.8,MGL22040011a
0001050,2022-05-17,10:01:15.915012,14.840050,-101.792173,14.839721,-101.794242,3481.1,MGL22040011a
0001051,2022-05-17,10:03:53.808015,14.839364,-101.795823,14.839059,-101.797896,3488.4,MGL22040011a
0001052,2022-05-17,10:06:33.884014,14.838731,-101.799482,14.838431,-101.801555,3463.2,MGL22040011a
0001053,2022-05-17,10:09:13.928011,14.838065,-101.803135,14.837765,-101.805209,3453.8,MGL22040011a
0001054,2022-05-17,10:11:52.309011,14.837411,-101.806792,14.837121,-101.808866,3440.6,MGL22040011a
0001055,2022-05-17,10:14:28.475011,14.836799,-101.810453,14.836460,-101.812520,3443.1,MGL22040011a
0001056,2022-05-17,10:17:03.186999,14.836089,-101.814097,14.835783,-101.816171,3437.6,MGL22040011a
0001057,2022-05-17,10:19:36.413011,14.835444,-101.817754,14.835148,-101.819829,3416.5,MGL22040011a
0001058,2022-05-17,10:22:12.133012,14.834805,-101.821413,14.834499,-101.823485,3414.8,MGL22040011a
0001059,2022-05-17,10:24:47.658010,14.834159,-101.825069,14.833864,-101.827143,3395.1,MGL22040011a
0001060,2022-05-17,10:27:21.294009,14.833511,-101.828724,14.833192,-101.830794,3387.6,MGL22040011a
0001061,2022-05-17,10:29:54.612015,14.832833,-101.832376,14.832526,-101.834447,3374.6,MGL22040011a
0001062,2022-05-17,10:32:29.464034,14.832174,-101.836045,14.831888,-101.838108,3362.7,MGL22040011a
0001063,2022-05-17,10:35:04.482013,14.831515,-101.839691,14.831233,-101.841760,3372.8,MGL22040011a
0001064,2022-05-17,10:37:39.721014,14.830843,-101.843353,14.830571,-101.845414,3378.2,MGL22040011a
0001065,2022-05-17,10:40:14.514012,14.830172,-101.847007,14.829911,-101.849068,3362.6,MGL22040011a
0001066,2022-05-17,10:42:51.869014,14.829542,-101.850659,14.829280,-101.852727,3384.6,MGL22040011a
0001067,2022-05-17,10:45:29.972012,14.828859,-101.854310,14.828605,-101.856379,3378.4,MGL22040011a
0001068,2022-05-17,10:48:07.482010,14.828221,-101.857966,14.827981,-101.860039,3372.9,MGL22040011a
0001069,2022-05-17,10:50:44.199010,14.827602,-101.861622,14.827314,-101.863692,3369.2,MGL22040011a
0001070,2022-05-17,10:53:18.058011,14.826963,-101.865279,14.826680,-101.867349,3369.7,MGL22040011a
0001071,2022-05-17,10:55:50.457015,14.826330,-101.868937,14.826006,-101.871001,3357.2,MGL22040011a
0001072,2022-05-17,10:58:25.588010,14.825662,-101.872591,14.825345,-101.874654,3359.9,MGL22040011a
0001073,2022-05-17,11:01:03.749010,14.825009,-101.876244,14.824694,-101.878310,3363.0,MGL22040011a
0001074,2022-05-17,11:03:41.399016,14.824336,-101.879899,14.824044,-101.881965,3367.4,MGL22040011a
0001075,2022-05-17,11:06:18.043012,14.823684,-101.883551,14.823384,-101.885619,3369.9,MGL22040011a
0001076,2022-05-17,11:08:52.943038,14.823030,-101.887205,14.822737,-101.889275,3378.5,MGL22040011a
0001077,2022-05-17,11:11:26.816015,14.822371,-101.890859,14.822081,-101.892928,3385.0,MGL22040011a
0001078,2022-05-17,11:14:03.811013,14.821760,-101.894520,14.821428,-101.896586,3392.1,MGL22040011a
0001079,2022-05-17,11:16:39.822015,14.821118,-101.898176,14.820785,-101.900242,3387.2,MGL22040011a
0001080,2022-05-17,11:19:13.161013,14.820494,-101.901837,14.820124,-101.903896,3368.7,MGL22040011a
0001081,2022-05-17,11:21:47.360013,14.819808,-101.905485,14.819456,-101.907547,3333.4,MGL22040011a
0001082,2022-05-17,11:24:21.511010,14.819158,-101.909139,14.818812,-101.911205,3376.6,MGL22040011a
0001083,2022-05-17,11:26:55.076014,14.818533,-101.912799,14.818174,-101.914861,3403.8,MGL22040011a
0001084,2022-05-17,11:29:35.400010,14.817860,-101.916452,14.817501,-101.918512,3400.2,MGL22040011a
0001085,2022-05-17,11:32:13.997011,14.817171,-101.920100,14.816839,-101.922165,3462.0,MGL22040011a
0001086,2022-05-17,11:34:50.398010,14.816547,-101.923758,14.816212,-101.925827,3459.8,MGL22040011a
0001087,2022-05-17,11:37:23.268014,14.815911,-101.927417,14.815553,-101.929479,3358.5,MGL22040011a
0001088,2022-05-17,11:39:57.442010,14.815240,-101.931070,14.814893,-101.933134,3351.2,MGL22040011a
0001089,2022-05-17,11:42:32.692013,14.814581,-101.934725,14.814231,-101.936787,3383.5,MGL22040011a
0001090,2022-05-17,11:45:09.123015,14.813981,-101.938389,14.813601,-101.940446,3389.4,MGL22040011a
0001091,2022-05-17,11:47:44.294998,14.813360,-101.942049,14.812928,-101.944096,3372.2,MGL22040011a
0001092,2022-05-17,11:50:20.465015,14.812659,-101.945695,14.812259,-101.947749,3367.1,MGL22040011a
0001093,2022-05-17,11:52:56.608013,14.812009,-101.949351,14.811614,-101.951406,3360.8,MGL22040011a
0001094,2022-05-17,11:55:30.916027,14.811318,-101.952997,14.810952,-101.955058,3347.4,MGL22040011a
0001095,2022-05-17,11:58:06.622013,14.810652,-101.956649,14.810297,-101.958712,3314.5,MGL22040011a
0001096,2022-05-17,12:00:40.845011,14.810007,-101.960307,14.809656,-101.962370,3314.7,MGL22040011a
0001097,2022-05-17,12:03:17.472012,14.809367,-101.963964,14.808997,-101.966024,3323.4,MGL22040011a
0001098,2022-05-17,12:05:53.505012,14.808705,-101.967616,14.808339,-101.969677,3353.9,MGL22040011a
0001099,2022-05-17,12:08:28.699010,14.808076,-101.971273,14.807681,-101.973330,3362.8,MGL22040011a
0001100,2022-05-17,12:11:04.320010,14.807405,-101.974926,14.807011,-101.976982,3372.3,MGL22040011a
0001101,2022-05-17,12:13:40.255015,14.806733,-101.978578,14.806377,-101.980641,3417.9,MGL22040011a
0001102,2022-05-17,12:16:16.462999,14.806105,-101.982238,14.805711,-101.984293,3419.6,MGL22040011a
0001103,2022-05-17,12:18:50.626016,14.805440,-101.985890,14.805068,-101.987949,3407.8,MGL22040011a
0001104,2022-05-17,12:21:24.670019,14.804809,-101.989548,14.804409,-101.991602,3407.6,MGL22040011a
0001105,2022-05-17,12:23:59.789011,14.804169,-101.993206,14.803753,-101.995257,3411.0,MGL22040011a
0001106,2022-05-17,12:26:32.852015,14.803513,-101.996859,14.803083,-101.998908,3385.1,MGL22040011a
0001107,2022-05-17,12:29:04.765013,14.802826,-102.000508,14.802422,-102.002560,3438.8,MGL22040011a
0001108,2022-05-17,12:31:38.215002,14.802149,-102.004160,14.801765,-102.006216,3443.8,MGL22040011a
0001109,2022-05-17,12:34:14.476011,14.801483,-102.007811,14.801113,-102.009871,3452.4,MGL22040011a
0001110,2022-05-17,12:36:49.714015,14.800858,-102.011471,14.800475,-102.013528,3472.6,MGL22040011a
0001111,2022-05-17,12:39:25.617012,14.800198,-102.015124,14.799808,-102.017180,3497.5,MGL22040011a
0001112,2022-05-17,12:42:02.310015,14.799533,-102.018777,14.799166,-102.020837,3483.4,MGL22040011a
0001113,2022-05-17,12:44:38.770013,14.798889,-102.022432,14.798497,-102.024489,3458.4,MGL22040011a
0001114,2022-05-17,12:47:13.939010,14.798219,-102.026085,14.797852,-102.028145,3423.4,MGL22040011a
0001115,2022-05-17,12:49:51.250016,14.797568,-102.029740,14.797166,-102.031792,3438.3,MGL22040011a
0001116,2022-05-17,12:52:27.534032,14.796854,-102.033382,14.796508,-102.035447,3486.7,MGL22040011a
0001117,2022-05-17,12:55:03.288009,14.796205,-102.037038,14.795875,-102.039105,3529.3,MGL22040011a
0001118,2022-05-17,12:57:38.753015,14.795563,-102.040692,14.795209,-102.042757,3535.3,MGL22040011a
0001119,2022-05-17,13:00:12.020011,14.794900,-102.044347,14.794548,-102.046410,3529.7,MGL22040011a
0001120,2022-05-17,13:02:45.905016,14.794214,-102.047995,14.793895,-102.050064,3497.1,MGL22040011a
0001121,2022-05-17,13:05:21.041009,14.793558,-102.051650,14.793237,-102.053718,3501.0,MGL22040011a
0001122,2022-05-17,13:07:58.470009,14.792903,-102.055304,14.792582,-102.057372,3497.3,MGL22040011a
0001123,2022-05-17,13:10:36.479016,14.792231,-102.058956,14.791925,-102.061027,3490.5,MGL22040011a
0001124,2022-05-17,13:13:14.487010,14.791602,-102.062614,14.791277,-102.064680,3524.0,MGL22040011a
0001125,2022-05-17,13:15:53.078014,14.790948,-102.066269,14.790619,-102.068333,3661.2,MGL22040011a
0001126,2022-05-17,13:18:32.577013,14.790309,-102.069924,14.789968,-102.071990,3654.7,MGL22040011a
0001127,2022-05-17,13:21:11.902010,14.789671,-102.073582,14.789312,-102.075643,3689.4,MGL22040011a
0001128,2022-05-17,13:23:52.306014,14.789042,-102.077240,14.788653,-102.079299,3713.0,MGL22040011a
0001129,2022-05-17,13:26:30.982012,14.788356,-102.080887,14.787984,-102.082948,3688.8,MGL22040011a
0001130,2022-05-17,13:29:08.820016,14.787677,-102.084543,14.787332,-102.086604,3554.6,MGL22040011a
0001131,2022-05-17,13:31:47.452009,14.786979,-102.088193,14.786660,-102.090254,3628.3,MGL22040011a
0001132,2022-05-17,13:34:23.148012,14.786346,-102.091848,14.786033,-102.093913,3616.7,MGL22040011a
0001133,2022-05-17,13:36:58.802010,14.785716,-102.095509,14.785352,-102.097562,3623.6,MGL22040011a
0001134,2022-05-17,13:39:33.447011,14.784999,-102.099148,14.784682,-102.101213,3665.1,MGL22040011a
0001135,2022-05-17,13:42:06.562015,14.784354,-102.102801,14.784039,-102.104869,3681.1,MGL22040011a
0001136,2022-05-17,13:44:40.766010,14.783695,-102.106456,14.783378,-102.108524,3645.0,MGL22040011a
0001137,2022-05-17,13:47:14.885016,14.783047,-102.110110,14.782725,-102.112177,3631.2,MGL22040011a
0001138,2022-05-17,13:49:49.082013,14.782398,-102.113764,14.782072,-102.115832,3630.9,MGL22040011a
0001139,2022-05-17,13:52:23.191011,14.781726,-102.117417,14.781409,-102.119483,3611.7,MGL22040011a
0001140,2022-05-17,13:54:58.866011,14.781095,-102.121074,14.780767,-102.123140,3595.9,MGL22040011a
0001141,2022-05-17,13:57:36.630016,14.780418,-102.124725,14.780088,-102.126790,3641.5,MGL22040011a
0001142,2022-05-17,14:00:14.815014,14.779776,-102.128379,14.779447,-102.130446,3654.6,MGL22040011a
0001143,2022-05-17,14:02:54.797010,14.779135,-102.132036,14.778792,-102.134100,3658.8,MGL22040011a
0001144,2022-05-17,14:05:34.274015,14.778463,-102.135687,14.778110,-102.137748,3631.5,MGL22040011a
0001145,2022-05-17,14:08:13.519011,14.777782,-102.139336,14.777455,-102.141403,3584.1,MGL22040011a
0001146,2022-05-17,14:10:52.581010,14.777135,-102.142993,14.776805,-102.145058,3569.2,MGL22040011a
0001147,2022-05-17,14:13:29.538013,14.776475,-102.146646,14.776150,-102.148711,3586.7,MGL22040011a
0001148,2022-05-17,14:16:06.257015,14.775799,-102.150297,14.775492,-102.152364,3514.2,MGL22040011a
0001149,2022-05-17,14:18:42.314017,14.775177,-102.153953,14.774837,-102.156018,3706.0,MGL22040011a
0001150,2022-05-17,14:21:19.634011,14.774510,-102.157606,14.774183,-102.159673,3690.2,MGL22040011a
0001151,2022-05-17,14:23:56.732011,14.773835,-102.161255,14.773503,-102.163322,3593.5,MGL22040011a
0001152,2022-05-17,14:26:33.348013,14.773165,-102.164907,14.772844,-102.166975,3500.3,MGL22040011a
0001153,2022-05-17,14:29:10.337010,14.772502,-102.168559,14.772198,-102.170630,3500.1,MGL22040011a
0001154,2022-05-17,14:31:49.801015,14.771837,-102.172213,14.771536,-102.174282,3495.3,MGL22040011a
0001155,2022-05-17,14:34:27.135012,14.771184,-102.175866,14.770881,-102.177937,3423.6,MGL22040011a
0001156,2022-05-17,14:37:04.108015,14.770516,-102.179520,14.770200,-102.181584,3383.3,MGL22040011a
0001157,2022-05-17,14:39:41.009001,14.769856,-102.183171,14.769563,-102.185242,3494.9,MGL22040011a
0001158,2022-05-17,14:42:17.445015,14.769226,-102.186829,14.768905,-102.188896,3534.5,MGL22040011a
0001159,2022-05-17,14:44:52.714011,14.768538,-102.190480,14.768229,-102.192545,3500.0,MGL22040011a
0001160,2022-05-17,14:47:29.383015,14.767924,-102.194137,14.767603,-102.196204,3492.7,MGL22040011a
0001161,2022-05-17,14:50:06.026014,14.767261,-102.197790,14.766915,-102.199852,3553.0,MGL22040011a
0001162,2022-05-17,14:52:43.960009,14.766603,-102.201443,14.766255,-102.203505,3466.3,MGL22040011a
0001163,2022-05-17,14:55:21.409016,14.765930,-102.205093,14.765599,-102.207158,3481.0,MGL22040011a
0001164,2022-05-17,14:58:00.547012,14.765266,-102.208745,14.764942,-102.210810,3507.9,MGL22040011a
0001165,2022-05-17,15:00:40.344010,14.764583,-102.212395,14.764273,-102.214462,3512.7,MGL22040011a
0001166,2022-05-17,15:03:18.939010,14.763916,-102.216045,14.763613,-102.218114,3442.9,MGL22040011a
0001167,2022-05-17,15:05:59.736999,14.763239,-102.219695,14.762956,-102.221768,3447.1,MGL22040011a
0001168,2022-05-17,15:08:40.699012,14.762553,-102.223344,14.762286,-102.225418,3535.5,MGL22040011a
0001169,2022-05-17,15:11:21.207010,14.761890,-102.226997,14.761637,-102.229074,3471.5,MGL22040011a
0001170,2022-05-17,15:13:59.514011,14.761212,-102.230648,14.760971,-102.232725,3441.4,MGL22040011a
0001171,2022-05-17,15:16:37.786014,14.760531,-102.234296,14.760299,-102.236376,3517.0,MGL22040011a
0001172,2022-05-17,15:19:15.814011,14.759831,-102.237946,14.759652,-102.240031,3533.8,MGL22040011a
0001173,2022-05-17,15:21:53.599015,14.759188,-102.241601,14.758999,-102.243684,3461.3,MGL22040011a
0001174,2022-05-17,15:24:30.982013,14.758533,-102.245254,14.758327,-102.247335,3454.9,MGL22040011a
0001175,2022-05-17,15:27:09.016012,14.757849,-102.248905,14.757671,-102.250989,3481.9,MGL22040011a
0001176,2022-05-17,15:29:46.953013,14.757170,-102.252554,14.757005,-102.254640,3610.3,MGL22040011a
0001177,2022-05-17,15:32:26.805014,14.756496,-102.256208,14.756355,-102.258294,3619.9,MGL22040011a
0001178,2022-05-17,15:35:07.939010,14.755849,-102.259861,14.755697,-102.261948,3617.3,MGL22040011a
0001179,2022-05-17,15:37:46.199029,14.755165,-102.263512,14.755034,-102.265599,3564.0,MGL22040011a
0001180,2022-05-17,15:40:24.376014,14.754494,-102.267164,14.754358,-102.269249,3588.0,MGL22040011a
0001181,2022-05-17,15:43:04.316013,14.753806,-102.270813,14.753696,-102.272901,3542.3,MGL22040011a
0001182,2022-05-17,15:45:44.326011,14.753105,-102.274461,14.753012,-102.276549,3497.6,MGL22040011a
0001183,2022-05-17,15:48:24.829012,14.752434,-102.278116,14.752383,-102.280207,3522.3,MGL22040011a
0001184,2022-05-17,15:51:05.367010,14.751771,-102.281768,14.751720,-102.283859,3524.9,MGL22040011a
0001185,2022-05-17,15:53:44.833013,14.751116,-102.285423,14.751062,-102.287512,3521.5,MGL22040011a
0001186,2022-05-17,15:56:25.467011,14.750431,-102.289074,14.750392,-102.291164,3471.8,MGL22040011a
0001187,2022-05-17,15:59:08.168016,14.749762,-102.292725,14.749740,-102.294817,3476.5,MGL22040011a
0001188,2022-05-17,16:01:48.975009,14.749096,-102.296377,14.749072,-102.298468,3544.7,MGL22040011a
0001189,2022-05-17,16:04:30.321011,14.748431,-102.300029,14.748409,-102.302120,3545.0,MGL22040011a
0001190,2022-05-17,16:07:11.558006,14.747763,-102.303682,14.747756,-102.305773,3547.4,MGL22040011a
0001191,2022-05-17,16:09:55.019011,14.747108,-102.307336,14.747099,-102.309425,3559.6,MGL22040011a
0001192,2022-05-17,16:12:37.194014,14.746442,-102.310989,14.746439,-102.313078,3562.3,MGL22040011a
0001193,2022-05-17,16:15:17.285013,14.745794,-102.314641,14.745787,-102.316733,3565.2,MGL22040011a
0001194,2022-05-17,16:18:00.047014,14.745126,-102.318291,14.745113,-102.320383,3556.5,MGL22040011a
0001195,2022-05-17,16:20:43.161013,14.744457,-102.321943,14.744455,-102.324035,3505.0,MGL22040011a
0001196,2022-05-17,16:23:26.960011,14.743774,-102.325594,14.743781,-102.327685,3523.8,MGL22040011a
0001197,2022-05-17,16:26:08.862010,14.743140,-102.329249,14.743137,-102.331341,3551.5,MGL22040011a
0001198,2022-05-17,16:28:48.520011,14.742451,-102.332899,14.742469,-102.334992,3589.9,MGL22040011a
0001199,2022-05-17,16:31:29.702015,14.741773,-102.336563,14.741813,-102.338644,3597.8,MGL22040011a
0001200,2022-05-17,16:34:16.266012,14.741096,-102.340216,14.741150,-102.342295,3569.5,MGL22040011a
0001201,2022-05-17,16:37:03.045015,14.740455,-102.343866,14.740484,-102.345947,3545.0,MGL22040011a
0001202,2022-05-17,16:39:50.306011,14.739799,-102.347519,14.739827,-102.349600,3516.0,MGL22040011a
0001203,2022-05-17,16:42:36.162011,14.739099,-102.351163,14.739141,-102.353247,3488.1,MGL22040011a
0001204,2022-05-17,16:45:24.111009,14.738442,-102.354819,14.738497,-102.356903,3562.0,MGL22040011a
0001205,2022-05-17,16:48:13.190013,14.737782,-102.358472,14.737842,-102.360557,3570.6,MGL22040011a
0001206,2022-05-17,16:51:02.056013,14.737108,-102.362118,14.737170,-102.364206,3558.7,MGL22040011a
0001207,2022-05-17,16:53:51.658011,14.736446,-102.365776,14.736523,-102.367861,3552.1,MGL22040011a
0001208,2022-05-17,16:56:38.976017,14.735817,-102.369426,14.735870,-102.371514,3446.3,MGL22040011a
0001209,2022-05-17,16:59:25.982014,14.735171,-102.373071,14.735185,-102.375162,3476.6,MGL22040011a
0001210,2022-05-17,17:02:13.231012,14.734476,-102.376724,14.734532,-102.378816,3476.3,MGL22040011a
0001211,2022-05-17,17:05:01.360012,14.733806,-102.380369,14.733868,-102.382467,3487.0,MGL22040011a
0001212,2022-05-17,17:07:50.651014,14.733162,-102.384023,14.733208,-102.386118,3463.9,MGL22040011a
0001213,2022-05-17,17:10:39.783011,14.732501,-102.387678,14.732552,-102.389771,3480.8,MGL22040011a
0001214,2022-05-17,17:13:29.566011,14.731863,-102.391329,14.731882,-102.393422,3535.6,MGL22040011a
0001215,2022-05-17,17:16:17.077012,14.731201,-102.394980,14.731227,-102.397074,3519.5,MGL22040011a
0001216,2022-05-17,17:19:03.324013,14.730554,-102.398633,14.730570,-102.400727,3569.7,MGL22040011a
0001217,2022-05-17,17:21:49.045012,14.729892,-102.402277,14.729894,-102.404378,3585.6,MGL22040011a
0001218,2022-05-17,17:24:34.473010,14.729230,-102.405931,14.729247,-102.408031,3596.9,MGL22040011a
0001219,2022-05-17,17:27:21.373010,14.728576,-102.409579,14.728581,-102.411683,3612.4,MGL22040011a
0001220,2022-05-17,17:30:12.209010,14.727918,-102.413235,14.727924,-102.415335,3610.0,MGL22040011a
0001221,2022-05-17,17:33:06.194016,14.727251,-102.416888,14.727243,-102.418983,3575.7,MGL22040011a
0001222,2022-05-17,17:36:01.039010,14.726591,-102.420544,14.726597,-102.422638,3604.7,MGL22040011a
0001223,2022-05-17,17:38:57.547018,14.725910,-102.424192,14.725917,-102.426287,3607.5,MGL22040011a
0001224,2022-05-17,17:41:52.971011,14.725232,-102.427844,14.725256,-102.429938,3605.2,MGL22040011a
0001225,2022-05-17,17:44:46.863011,14.724575,-102.431499,14.724604,-102.433592,3522.9,MGL22040011a
0001226,2022-05-17,17:47:39.914011,14.723939,-102.435148,14.723936,-102.437244,3514.3,MGL22040011a
0001227,2022-05-17,17:50:30.741013,14.723245,-102.438798,14.723266,-102.440893,3532.8,MGL22040011a
0001228,2022-05-17,17:53:18.603014,14.722589,-102.442457,14.722611,-102.444545,3611.6,MGL22040011a
0001229,2022-05-17,17:56:06.470013,14.721909,-102.446105,14.721950,-102.448197,3701.9,MGL22040011a
0001230,2022-05-17,17:58:55.219011,14.721242,-102.449760,14.721295,-102.451850,3703.1,MGL22040011a
0001231,2022-05-17,18:01:43.417011,14.720604,-102.453409,14.720638,-102.455502,3704.1,MGL22040011a
0001232,2022-05-17,18:04:30.916011,14.719954,-102.457058,14.719957,-102.459151,3644.1,MGL22040011a
0001233,2022-05-17,18:07:19.400015,14.719283,-102.460709,14.719290,-102.462802,3640.5,MGL22040011a
0001234,2022-05-17,18:10:08.227012,14.718638,-102.464362,14.718640,-102.466455,3619.8,MGL22040011a
0001235,2022-05-17,18:12:56.796014,14.717984,-102.468012,14.717971,-102.470105,3560.9,MGL22040011a
0001236,2022-05-17,18:15:44.574013,14.717308,-102.471663,14.717304,-102.473756,3542.4,MGL22040011a
0001237,2022-05-17,18:18:29.575008,14.716643,-102.475315,14.716636,-102.477406,3498.3,MGL22040011a
0001238,2022-05-17,18:21:13.808010,14.715979,-102.478967,14.715977,-102.481059,3474.4,MGL22040011a
0001239,2022-05-17,18:23:59.956011,14.715330,-102.482621,14.715335,-102.484714,3487.1,MGL22040011a
0001240,2022-05-17,18:26:44.894011,14.714684,-102.486271,14.714664,-102.488363,3592.8,MGL22040011a
0001241,2022-05-17,18:29:31.996010,14.714038,-102.489923,14.714002,-102.492015,3627.7,MGL22040011a
0001242,2022-05-17,18:32:18.108011,14.713381,-102.493572,14.713322,-102.495663,3598.5,MGL22040011a
0001243,2022-05-17,18:35:03.481011,14.712727,-102.497223,14.712669,-102.499317,3605.4,MGL22040011a
0001244,2022-05-17,18:37:47.809015,14.712059,-102.500874,14.712001,-102.502966,3557.9,MGL22040011a
